index|acordao_id|numero|assunto|relator|comarca|orgao_julgador|data_julgamento|data_publicacao|ementa
963|735399.0|0800648-41.2017.8.12.0001|Apelação Cível / Planos de Saúde|Des. Sérgio Fernandes Martins|Campo Grande|1ª Câmara Cível|11/12/2017|13/12/2017|"E M E N T A – APELAÇÃO CÍVEL. AÇÃO DECLARATÓRIA DE NULIDADE DE CLÁUSULA CONTRATUAL CUMULADA COM RESTITUIÇÃO DE VALORES. PLANO DE SAÚDE. REAJUSTE DE MENSALIDADE EM RAZÃO DE MUDANÇA DE FAIXA ETÁRIA DOS ASSOCIADOS. POSSIBILIDADE DESDE QUE ATRELADA AOS PARÂMETROS DELINEADOS NA RESOLUÇÃO CONSU N. 6/98. ABUSIVIDADE CONSTATADA. SENTENÇA MANTIDA. FIXAÇÃO DE HONORÁRIO RECURSAL. RECURSO NÃO PROVIDO.
Mantém-se a sentença que considerou abusivo o reajuste desproporcional de 81,2% da mensalidade de plano de saúde, pois referido gravame impõe aos consumidores obrigação excessivamente onerosa e contraria, outrossim, a cláusula geral da boa-fé. 
Dispõe o art. 85, § 11, do CPC de 2015, que ""O tribunal, ao julgar recurso, majorará os honorários fixados anteriormente levando em conta o trabalho adicional realizado em grau recursal, observando, conforme o caso, o disposto nos §§ 2º a 6º, sendo vedado ao tribunal, no cômputo geral da fixação de honorários devidos ao advogado do vencedor, ultrapassar os respectivos limites estabelecidos nos §§ 2º e 3º para a fase de conhecimento"", razão pela qual fixo os honorários recursais em 5% (cinco por cento) sobre o valor atualizado da causa."
964|670241.0|0838308-74.2014.8.12.0001|Apelação Cível / Planos de Saúde|Des. Dorival Renato Pavan|Campo Grande|4ª Câmara Cível|12/04/2017|19/04/2017|"E M E N T A – APELAÇÃO – PLANO DE SAÚDE. REAJUSTE DE MENSALIDADE POR MUDANÇA DE FAIXA ETÁRIA. SEGURADO QUE COMPLETA SESSENTA ANOS. POSSIBILIDADE, MAS ATRELADA AOS PARÂMETROS DELINEADOS NA RESOLUÇÃO CONSU Nº. 6/98 – ABUSIVIDADE CONSTATADA – SENTENÇA MANTIDA – RECURSO IMPROVIDO.
I) De acordo com a atual jurisprudência do Superior Tribunal de Justiça, assentada no REsp. 1280211 / SP,  é idôneo o reajuste de mensalidade de plano de saúde em razão da mudança de faixa etária do participante, desde que observados os parâmetros fixados na Resolução CONSU nº. 6/98, sendo: (a) a expressa previsão contratual; (b) a observância das 7 (sete) faixas etárias e do limite de variação entre a primeira e a última (o reajuste dos maiores de setenta anos não poderá ser superior a seis vezes o previsto para os usuários entre zero e dezessete anos); e (c) a inexistência de índices de reajustes desarrazoados ou aleatórios que onerem excessivamente o consumidor, em manifesto confronto com a cláusula geral da boa-fé objetiva e da especial proteção do idoso.
II) Constatado o aumento desproporcional de 165,45% da mensalidade do plano de saúde, impondo ao consumidor obrigação excessivamente onerosa e contrariando, outrossim, a cláusula geral da boa-fé, por ter o claro intuito de forçar a saída do segurado idoso, é induvidosa a abusividade do reajustes.
III) Sentença mantida. Recurso improvido."
965|844944.0|0830665-65.2014.8.12.0001|Apelação Cível / Planos de Saúde|Des. Júlio Roberto Siqueira Cardoso|Campo Grande|4ª Câmara Cível|05/02/2019|06/02/2019|E M E N T A –  APELAÇÃO CÍVEL – AÇÃO DECLARATÓRIA C/C OBRIGAÇÃO DE FAZER C/C RESTITUIÇÃO DE VALORES PAGOS INDEVIDAMENTE – PLANO DE SAÚDE – REAJUSTE DE MENSALIDADE EM RAZÃO DA MUDANÇA DE FAIXA ETÁRIA – POSSIBILIDADE – NÃO VERIFICADA ABUSIVIDADE NOS VALORES - TESE FIRMADA PELO STJ EM JULGAMENTO DE RECURSO REPETITIVO – RESP N.º 1.568.244/RJ – SENTENÇA MANTIDA - RECURSO CONHECIDO E DESPROVIDO.
966|938796.0|0824258-72.2016.8.12.0001|Apelação Cível / Planos de Saúde|Des. Claudionor Miguel Abss Duarte|Campo Grande|3ª Câmara Cível|29/10/2019|31/10/2019|"APELAÇÃO CÍVEL – PLANO DE SAÚDE – REAJUSTE DE MENSALIDADE – MUDANÇA DE FAIXA ETÁRIA – POSSIBILIDADE – ABUSIVIDADE NÃO CONSTATADA – TESE FIRMADA PELO STJ NO JULGAMENTO DO RESP 1568244/RJ SOB A SISTEMÁTICA DOS RECURSOS REPETITIVOS – RECURSO IMPROVIDO. 
Consoante o entendimento do STJ, possível o reajuste de mensalidade de plano de saúde por mudança de faixa etária, contudo devem ser observados os parâmetros estabelecidos na Resolução CONSU nº. 6/98, quais sejam: 1) da existência de previsão expressa no instrumento contratual; 2) da observância das sete faixas etárias e do limite de variação entre a primeira e a última (o reajuste dos maiores de setenta anos não poderá ser superior a seis vezes o previsto para os usuários entre zero e dezessete anos); e 3) da inexistência de índices de reajuste desarrazoados ou aleatórios, que onerem excessivamente o consumidor, em manifesto confronto com a cláusula geral da boa-fé objetiva e da especial proteção do idoso.  
Não sendo constatada qualquer ilegalidade no contrato de plano de saúde, quanto ao reajuste de mensalidade, adotando critério de faixa etária, inviável determinar-se a restituição de valores pagos."
967|504974.0|0825885-82.2014.8.12.0001|Apelação Cível / Planos de Saúde|Des. Claudionor Miguel Abss Duarte|Campo Grande|4ª Câmara Cível|31/03/2015|31/03/2015|E M E N T A-APELAÇÃO CÍVEL – PLANO DE SAÚDE – APLICAÇÃO DO CÓDIGO DE DEFESA DO CONSUMIDOR E DO ESTATUTO DO IDOSO – REAJUSTE DE MENSALIDADE TOMANDO COMO CRITÉRIO ÚNICO A FAIXA ETÁRIA – ILEGALIDADE – PREVISÃO ABUSIVA – PRESCRIÇÃO DECENAL – REVISÃO DE CLÁUSULA ABUSIVA DE PLANO DE SAÚDE – SENTENÇA MANTIDA – RECURSO IMPRÓVIDO.
968|863706.0|0801540-65.2018.8.12.0016|Apelação Cível / Indenização por Dano Moral|Des. Luiz Tadeu Barbosa Silva|Mundo Novo|4ª Câmara Cível|25/03/2019|27/03/2019|"E M E N T A - APELAÇÃO CÍVEL – AÇÃO DE CONHECIMENTO DE NATUREZA CONSTITUTIVO-CONDENATÓRIA – PRELIMINAR DE CONEXÃO AFASTADA – MÉRITO – INSCRIÇÃO DO NOME DA AUTORA NO CADASTRO DE INADIMPLENTES DA RÉ – NOTIFICAÇÃO PRÉVIA DEMONSTRADA – CORRESPONDÊNCIA ENVIADA PARA ENDEREÇO FORNECIDO PELO CREDOR – REGRA DO ART. 43, § 2º, DO CDC E DA SÚMULA 359 DO STJ OBSERVADA  – INDENIZAÇÃO INDEVIDA – RECURSO AO QUAL SE NEGA PROVIMENTO. 
Previamente à negativação de seu nome, o consumidor deve ser notificado a respeito no endereço informado pelo credor, conforme dispõe o art. 43, § 2º, do CDC, bem como a Súmula 359 do STJ. Observada tal regra, não há prática de ato ilícito e, consequentemente, dever de indenizar."
969|900397.0|0804577-94.2018.8.12.0018|Apelação Cível / Indenização por Dano Moral|Des. Julizar Barbosa Trindade|Paranaíba|2ª Câmara Cível|17/07/2019|18/07/2019|"E M E N T A – APELAÇÃO CÍVEL E RECURSO ADESIVO – DECLARATÓRIA C/C INDENIZAÇÃO POR DANOS MORAIS – INSCRIÇÃO NOS ÓRGÃOS RESTRITIVOS DE CRÉDITO – NOTIFICAÇÃO PRÉVIA – COMPROVAÇÃO DE ENVIO PRÉVIO DA CORRESPONDÊNCIA PARA O ENDEREÇO FORNECIDO PELO CREDOR – APELO PROVIDO – RECURSO ADESIVO PREJUDICADO .
A obrigação prevista no art. 43, § 2º, do CDC é no sentido de que a comunicação deve ser dirigida ao endereço fornecido pelo credor, não cabendo ao órgão mantenedor do cadastro a fiscalização da veracidade dessa informação."
970|895536.0|0828614-13.2016.8.12.0001|Apelação Cível / Indenização por Dano Moral|Des. Julizar Barbosa Trindade|Campo Grande|2ª Câmara Cível|01/07/2019|03/07/2019|"E M E N T A - APELAÇÃO CÍVEL – INDENIZAÇÃO POR DANOS MORAIS – INSCRIÇÃO NOS ÓRGÃOS RESTRITIVOS DE CRÉDITO – NOTIFICAÇÃO PRÉVIA – COMPROVAÇÃO DE ENVIO DA CORRESPONDÊNCIA PARA O ENDEREÇO FORNECIDO PELA CREDORA – ENDEREÇO ERRADO – RESPONSABILIDADE DA INFORMANTE – RECURSO NÃO PROVIDO. 
A obrigação prevista no art. 43, § 2º, do CDC é no sentido de que a comunicação deve ser dirigida ao endereço fornecido pelo credor, não cabendo ao órgão mantenedor do cadastro a fiscalização da veracidade dessa informação."
971|957031.0|0830526-74.2018.8.12.0001|Apelação Cível / Indenização por Dano Moral|Juiz Luiz Antônio Cavassa de Almeida|Campo Grande|1ª Câmara Cível|18/12/2019|06/01/2020|"E M E N T A – APELAÇÃO CÍVEL – AÇÃO DE INDENIZAÇÃO POR DANOS MORAIS – INSCRIÇÃO EM CADASTRO DE INADIMPLENTE – PRÉVIA COMUNICAÇÃO DO CONSUMIDOR – COMPROVAÇÃO DE ENVIO DE CORRESPONDÊNCIA PARA ENDEREÇO FORNECIDO PELA CONSUMIDORA – CUMPRIMENTO DO ART. 43, § 2º, DO CDC – AUSÊNCIA DE CONDUTA ILÍCITA – INEXISTÊNCIA DO DEVER DE INDENIZAR – RECURSO PROVIDO. 
Conforme entendimento adotado pelo STJ por ocasião do julgamento do REsp n. 1.083.291/RS - Tema 59, para que ocorra a negativação do consumidor, deverá ocorrer sua prévia notificação, bastando que órgão de proteção ao crédito comprove a postagem de correspondência com a notificação quanto a inscrição de seu nome em cadastro de inadimplente, sendo, inclusive, desnecessário o aviso de recebimento.
Por força de contrato de prestação de serviço, a apelada comprovou nos autos o envio da notificação no endereço fornecido pela própria apelante, de modo que,  cumprido o disposto no art. 43, § 2º do CDC, inexiste conduta omissiva, caracterizadora de dano moral. Recurso conhecido e improvido.
Recurso conhecido e provido para o fim de reformar a sentença e julgar improcedentes os pedidos formulados na inicial."
972|955767.0|0804166-65.2019.8.12.0002|Apelação Cível / Indenização por Dano Moral|Des. Marco André Nogueira Hanson|Dourados|2ª Câmara Cível|15/12/2019|17/12/2019|"RECURSO DE APELAÇÃO EM AÇÃO DECLARATÓRIA C/C INDENIZAÇÃO POR DANOS MORAIS – INSCRIÇÃO EM ÓRGÃOS DE PROTEÇÃO AO CRÉDITO – EVIDENCIADO O CUMPRIMENTO DA EXIGÊNCIA LEGAL PREVISTA NO ARTIGO 43, §2º, DO CÓDIGO DE DEFESA DO CONSUMIDOR – PRÉVIA NOTIFICAÇÃO ENCAMINHADA NO ENDEREÇO FORNECIDO PELO CREDOR – CONDUTA ILÍCITA NÃO VERIFICADA – DEVER DE INDENIZAR INEXISTENTE  – RECURSO CONHECIDO E NÃO PROVIDO.
I - A obrigação prevista no art. 43, § 2º, do CDC, é do órgão mantenedor de cadastro de proteção ao crédito, consistente no envio de prévia notificação ao consumidor, quanto à inscrição de seu nome no respectivo cadastro, dirigida ao endereço fornecido pelo credor.
II - A postagem deverá ser dirigida ao endereço fornecido pelo credor, não cabendo ao órgão mantenedor do cadastro a fiscalização da veracidade dessa informação, ou seja, da validade do endereço."
973|921852.0|0801078-74.2019.8.12.0016|Apelação Cível / Indenização por Dano Moral|Des. Marco André Nogueira Hanson|Mundo Novo|2ª Câmara Cível|12/09/2019|18/09/2019|"RECURSO DE APELAÇÃO EM AÇÃO DECLARATÓRIA C/C INDENIZAÇÃO POR DANOS MORAIS – PRELIMINAR CONTRARRECURSAL – CONEXÃO – AFASTADA – MÉRITO – INSCRIÇÃO EM ÓRGÃOS DE PROTEÇÃO AO CRÉDITO – EVIDENCIADO O CUMPRIMENTO DA EXIGÊNCIA LEGAL PREVISTA NO ARTIGO 43, §2º, DO CÓDIGO DE DEFESA DO CONSUMIDOR – PRÉVIA NOTIFICAÇÃO ENCAMINHADA NO ENDEREÇO FORNECIDO PELO CREDOR – CONDUTA ILÍCITA NÃO VERIFICADA – DEVER DE INDENIZAR INEXISTENTE  – MAJORAÇÃO DA VERBA HONORÁRIA DEVIDA – RECURSO CONHECIDO E NÃO PROVIDO.
I - Inexiste conexão se as causas de pedir atinam-se a fatos distintos e, ainda, porque esta não determina a reunião dos processos, se um deles já foi julgado. 
II - A obrigação prevista no art. 43, § 2º, do CDC, é do órgão mantenedor de cadastro de proteção ao crédito, consistente no envio de prévia notificação ao consumidor, quanto à inscrição de seu nome  no respectivo cadastro, dirigida ao endereço fornecido pelo credor.
III - A postagem deverá ser dirigida ao endereço fornecido pelo credor, não cabendo ao órgão mantenedor do cadastro a fiscalização da veracidade dessa informação, ou seja, da validade do endereço.
IV - Ao estabelecer a majoração da verba honorária em sede recursal, observado o limite fixado pelos §§2º e 6º do art. 85, o novo CPC busca, além de remunerar o profissional da advocacia do trabalho realizado em sede recursal, já que a decisão recorrida arbitrará honorários pelo trabalho até então realizado, desestimular a interposição de recursos infundados ou protelatórios."
974|868953.0|0801544-05.2018.8.12.0016|Apelação Cível / Indenização por Dano Moral|Des. Fernando Mauro Moreira Marinho|Mundo Novo|2ª Câmara Cível|10/04/2019|11/04/2019|"E M E N T A –  APELAÇÃO CÍVEL – AÇÃO DECLARATÓRIA C/C INDENIZATÓRIA POR DANOS MORAIS E MATERIAIS – INCLUSÃO NOS DADOS DO SCPC – COMPROVAÇÃO DE ENVIO DE NOTIFICAÇÃO À DEVEDORA NO ENDEREÇO INDICADO PELA CREDORA – CUMPRIMENTO AO ART. 43, §2º DO CDC – INDENIZAÇÃO INDEVIDA – RECURSO DESPROVIDO.
1. ""Para adimplemento, pelos cadastros de inadimplência, da obrigação consubstanciada no art. 43, § 2º, do CDC, basta que comprovem a postagem, ao consumidor, da correspondência notificando-o quanto à inscrição de seu nome no respectivo cadastro, sendo desnecessário aviso de recebimento. - A postagem deverá ser dirigida ao endereço fornecido pelo credor"" (REsp 1083291/RS). 
2. A notificação foi encaminhada para o endereço da autora, mesmo local que consta na exordial e nos documentos da procuração, declaração de hipossuficiência (f. 01/24). Dessa forma, se observa o estrito cumprimento do disposto no artigo 43, § 2º, do CDC, em vista da prova da remessa da notificação verificada no caso, restando assim cumprida a obrigação, não havendo  falar em indenização por danos morais."
975|747777.0|0817985-77.2016.8.12.0001|Apelação Cível / Indenização por Dano Moral|Des. Fernando Mauro Moreira Marinho|Campo Grande|3ª Câmara Cível|20/02/2018|23/02/2018|"E M E N T A – APELAÇÃO CÍVEL – AÇÃO DE INDENIZAÇÃO POR DANOS MORAIS – INCLUSÃO DOS DADOS DA AUTORA NO SERASA – COMPROVAÇÃO DE ENVIO DE NOTIFICAÇÃO À DEVEDORA NO ENDEREÇO INDICADO PELA CREDORA – CUMPRIMENTO AO ART. 43, §2º DO CDC – INDENIZAÇÃO INDEVIDA – RECURSO DESPROVIDO.
1. ""Para adimplemento, pelos cadastros de inadimplência, da obrigação consubstanciada no art. 43, § 2º, do CDC, basta que comprovem a postagem, ao consumidor, da correspondência notificando-o quanto à inscrição de seu nome no respectivo cadastro, sendo desnecessário aviso de recebimento. - A postagem deverá ser dirigida ao endereço fornecido pelo credor"" (REsp 1083291/RS)
2. Demonstrado, pela requerida a expedição da notificação de que trata o §2º do art. 43 do Código de Defesa do Consumidor, atinente à inscrição do nome da autora nos cadastros de inadimplentes, não há que se falar em indenização por danos morais."
976|971555.0|0808196-96.2018.8.12.0029|Apelação Cível / Indenização por Dano Moral|Des. Luiz Tadeu Barbosa Silva|Naviraí|4ª Câmara Cível|13/02/2020|18/02/2020|"APELAÇÃO CÍVEL – AÇÃO DE INDENIZAÇÃO POR DANOS MORAIS – PRELIMINAR QUE SE CONFUNDE COM O MÉRITO –   INSCRIÇÃO DO NOME DA AUTORA NO CADASTRO DE INADIMPLENTES DA RÉ – NOTIFICAÇÃO PRÉVIA DEMONSTRADA – CORRESPONDÊNCIA ENVIADA PARA ENDEREÇO FORNECIDO PELA CREDORA – REGRA DO ART. 43, § 2º, DO CDC E DA SÚMULA 359 DO STJ OBSERVADA  – INDENIZAÇÃO INDEVIDA – RECURSO AO QUAL SE NEGA PROVIMENTO.
I - A preliminar arguida pela apelante acerca da validade de documentos é matéria que se confunde com o mérito e com ele será analisado.
II - Previamente à negativação de seu nome, o consumidor deve ser notificado a respeito no endereço informado pelo credor, conforme dispõe o art. 43, § 2º, do CDC, bem como a Súmula 359 do STJ. Observada tal regra, não há prática de ato ilícito e, consequentemente, não há dever de indenizar."
977|971560.0|0800345-69.2019.8.12.0029|Apelação Cível / Indenização por Dano Moral|Des. Luiz Tadeu Barbosa Silva|Naviraí|4ª Câmara Cível|13/02/2020|18/02/2020|APELAÇÃO CÍVEL – AÇÃO DE CONHECIMENTO DE NATUREZA CONDENATÓRIA – INSCRIÇÃO DO NOME DO AUTOR NO CADASTRO DE INADIMPLENTES DA RÉ – NOTIFICAÇÃO PRÉVIA DEMONSTRADA – CORRESPONDÊNCIA ENVIADA PARA ENDEREÇO FORNECIDO PELO CREDOR – REGRA DO ART. 43
978|1024263.0|0807358-56.2018.8.12.0029|Apelação Cível / Indenização por Dano Moral|Des. Marcos José de Brito Rodrigues|Naviraí|1ª Câmara Cível|24/07/2020|28/07/2020|"APELAÇÃO CÍVEL – AÇÃO DE INDENIZAÇÃO POR DANOS MORAIS - INSCRIÇÃO EM ÓRGÃOS DE PROTEÇÃO AO CRÉDITO – PRÉVIA COMUNICAÇÃO DO CONSUMIDOR - COMPROVAÇÃO DE ENVIO DE CORRESPONDÊNCIA PARA ENDEREÇO FORNECIDO PELA EMPRESA CREDORA – CUMPRIMENTO DO ART. 43, § 2º, DO CDC – AUSÊNCIA DE CONDUTA ILÍCITA – INEXISTÊNCIA DO DEVER DE INDENIZAR – APELO DESPROVIDO.
A obrigação do órgão mantenedor de cadastro de proteção ao crédito, prevista no §2º do art. 43 do CDC, consiste no envio da notificação prévia ao endereço informado pela empresa-credora, sendo desnecessária a investigação da veracidade daquelas informações, de modo que eventual responsabilidade pelos danos sofridos deve recair sobre o credor pelo envio de informações erradas ao banco de dados."
979|549665.0|1409683-47.2015.8.12.0000|Agravo Regimental Cível / Efeito Suspensivo / Impugnação / Embargos à Execução|Des. Marcelo Câmara Rasslan|Campo Grande|1ª Câmara Cível|29/09/2015|01/10/2015|"AGRAVO REGIMENTAL EM AGRAVO DE INSTRUMENTO – INDEFERIMENTO DE JUSTIÇA GRATUITA – NÃO COMPROVAÇÃO DE HIPOSSUFICIÊNCIA – RECURSO IMPROVIDO.
Cabe à parte o ônus de instruir o recurso a fim de provar o alegado, para que lhe seja concedido o benefício da gratuidade judicial. 
O preconizado na Constituição Federal e o entendimento pacífico do Superior Tribunal de Justiça é que o postulante deve comprovar a condição de necessitado e a impossibilidade de pagar as custas processuais para gozar de tal benefício.
Tendo a agravante se descurado em comprovar a hipossuficiência financeira, a fim de que lhe fosse concedido o benefício, impossível que lhe seja deferida a gratuidade judiciária pleiteada."
980|376976.0|4010485-30.2013.8.12.0000|Agravo Regimental Cível / Efeito Suspensivo / Impugnação / Embargos à Execução|Des. Divoncir Schreiner Maran|Campo Grande|1ª Câmara Cível|15/10/2013|04/12/2013|"E M E N T A – AGRAVO REGIMENTAL EM AGRAVO - AÇÃO REVISIONAL DE CONTRATO - CONCESSÃO DOS BENEFÍCIOS DA JUSTIÇA GRATUITA - HIPOSSUFICIÊNCIA NÃO DEMONSTRADA - PLEITO INDEFERIDO - PRECEDENTES DO SUPERIOR TRIBUNAL DE JUSTIÇA E DESTA CORTE - DECISÃO MANTIDA - RECURSO NÃO PROVIDO. Ao juiz é dado perquirir sobre as condições econômico-financeiras se a parte não está representada pela Defensoria Pública, pois, conforme o preceito estampado no artigo 5º, inciso LXXIV, da Constituição da República, ""o Estado prestará assistência jurídica integral e gratuita aos que comprovarem insuficiência de recursos"". Não pode a parte pretender que o Estado assuma ônus que é seu, quando não evidenciada a necessidade real."
